Date,tendencia_1,tendencia_2,tendencia_3,Dia,DiaSemana,Mes,Media5PrimeirosDias_Smap_111,Media5PrimeirosDias_Smap_112,Media5PrimeirosDias_Smap_113,Media5PrimeirosDias_Smap_114,Media5PrimeirosDias_Smap_121,Media5PrimeirosDias_Smap_122,Media5PrimeirosDias_Smap_130,Media5PrimeirosDias_Smap_141,Media5PrimeirosDias_Smap_144,Media5PrimeirosDias_Smap_145,Media5PrimeirosDias_Smap_148,Media5PrimeirosDias_Smap_149,Media5PrimeirosDias_Smap_188,Media5PrimeirosDias_Smap_190,Media5PrimeirosDias_Smap_197,Media5PrimeirosDias_Smap_198,Media5PrimeirosDias_Smap_204,Media5PrimeirosDias_Smap_220,Media5PrimeirosDias_Smap_230,Media5PrimeirosDias_Smap_254,Media5PrimeirosDias_Smap_255,Media5PrimeirosDias_Smap_259,Media5PrimeirosDias_Smap_263,Media5PrimeirosDias_Smap_269,Media5PrimeirosDias_Smap_277,Media5PrimeirosDias_Smap_278,Media5PrimeirosDias_Smap_279,Media5PrimeirosDias_Smap_280,Media5PrimeirosDias_Smap_281,Media5PrimeirosDias_Smap_284,Media5PrimeirosDias_Smap_286,Media5PrimeirosDias_Smap_290,Media5PrimeirosDias_Smap_291,Media5PrimeirosDias_Smap_295,Media5PrimeirosDias_Smap_297,Media5PrimeirosDias_Smap_71,Media5PrimeirosDias_Smap_72,Media5PrimeirosDias_Smap_78,Media5PrimeirosDias_Smap_81,Media5PrimeirosDias_Smap_92,Media5PrimeirosDias_Smap_93,Media5PrimeirosDias_Smap_94,Media5PrimeirosDias_Smap_97,Media5PrimeirosDias_Smap_98,Media5SegundosDias_Smap_111,Media5SegundosDias_Smap_112,Media5SegundosDias_Smap_113,Media5SegundosDias_Smap_114,Media5SegundosDias_Smap_121,Media5SegundosDias_Smap_122,Media5SegundosDias_Smap_130,Media5SegundosDias_Smap_141,Media5SegundosDias_Smap_144,Media5SegundosDias_Smap_145,Media5SegundosDias_Smap_148,Media5SegundosDias_Smap_149,Media5SegundosDias_Smap_188,Media5SegundosDias_Smap_190,Media5SegundosDias_Smap_197,Media5SegundosDias_Smap_198,Media5SegundosDias_Smap_204,Media5SegundosDias_Smap_220,Media5SegundosDias_Smap_230,Media5SegundosDias_Smap_254,Media5SegundosDias_Smap_255,Media5SegundosDias_Smap_259,Media5SegundosDias_Smap_263,Media5SegundosDias_Smap_269,Media5SegundosDias_Smap_277,Media5SegundosDias_Smap_278,Media5SegundosDias_Smap_279,Media5SegundosDias_Smap_280,Media5SegundosDias_Smap_281,Media5SegundosDias_Smap_284,Media5SegundosDias_Smap_286,Media5SegundosDias_Smap_290,Media5SegundosDias_Smap_291,Media5SegundosDias_Smap_295,Media5SegundosDias_Smap_297,Media5SegundosDias_Smap_71,Media5SegundosDias_Smap_72,Media5SegundosDias_Smap_78,Media5SegundosDias_Smap_81,Media5SegundosDias_Smap_92,Media5SegundosDias_Smap_93,Media5SegundosDias_Smap_94,Media5SegundosDias_Smap_97,Media5SegundosDias_Smap_98,MediaRestante_Smap_111,MediaRestante_Smap_112,MediaRestante_Smap_113,MediaRestante_Smap_114,MediaRestante_Smap_121,MediaRestante_Smap_122,MediaRestante_Smap_130,MediaRestante_Smap_141,MediaRestante_Smap_144,MediaRestante_Smap_145,MediaRestante_Smap_148,MediaRestante_Smap_149,MediaRestante_Smap_188,MediaRestante_Smap_190,MediaRestante_Smap_197,MediaRestante_Smap_198,MediaRestante_Smap_204,MediaRestante_Smap_220,MediaRestante_Smap_230,MediaRestante_Smap_254,MediaRestante_Smap_255,MediaRestante_Smap_259,MediaRestante_Smap_263,MediaRestante_Smap_269,MediaRestante_Smap_277,MediaRestante_Smap_278,MediaRestante_Smap_279,MediaRestante_Smap_280,MediaRestante_Smap_281,MediaRestante_Smap_284,MediaRestante_Smap_286,MediaRestante_Smap_290,MediaRestante_Smap_291,MediaRestante_Smap_295,MediaRestante_Smap_297,MediaRestante_Smap_71,MediaRestante_Smap_72,MediaRestante_Smap_78,MediaRestante_Smap_81,MediaRestante_Smap_92,MediaRestante_Smap_93,MediaRestante_Smap_94,MediaRestante_Smap_97,MediaRestante_Smap_98,VazaoNatural_Posto_111,VazaoNatural_Posto_112,VazaoNatural_Posto_113,VazaoNatural_Posto_114,VazaoNatural_Posto_121,VazaoNatural_Posto_122,VazaoNatural_Posto_130,VazaoNatural_Posto_141,VazaoNatural_Posto_144,VazaoNatural_Posto_145,VazaoNatural_Posto_148,VazaoNatural_Posto_149,VazaoNatural_Posto_183,VazaoNatural_Posto_188,VazaoNatural_Posto_190,VazaoNatural_Posto_197,VazaoNatural_Posto_198,VazaoNatural_Posto_204,VazaoNatural_Posto_220,VazaoNatural_Posto_230,VazaoNatural_Posto_254,VazaoNatural_Posto_255,VazaoNatural_Posto_259,VazaoNatural_Posto_263,VazaoNatural_Posto_269,VazaoNatural_Posto_277,VazaoNatural_Posto_278,VazaoNatural_Posto_279,VazaoNatural_Posto_280,VazaoNatural_Posto_281,VazaoNatural_Posto_284,VazaoNatural_Posto_286,VazaoNatural_Posto_290,VazaoNatural_Posto_291,VazaoNatural_Posto_295,VazaoNatural_Posto_297,VazaoNatural_Posto_71,VazaoNatural_Posto_72,VazaoNatural_Posto_78,VazaoNatural_Posto_81,VazaoNatural_Posto_92,VazaoNatural_Posto_93,VazaoNatural_Posto_94,VazaoNatural_Posto_97,VazaoNatural_Posto_98,MediaDia_BELO MONTE_arm,MediaDia_IGUAÇU_arm,MediaDia_ITAIPU_arm,MediaDia_MADEIRA_arm,MediaDia_MANAUS-AMAPÁ_arm,MediaDia_NORDESTE_arm,MediaDia_NORTE_arm,MediaDia_PARANAPANEMA_arm,MediaDia_PARANÁ_arm,MediaDia_SUDESTE_arm,MediaDia_SUL_arm,MediaDia_TELES PIRES_arm,VNA_Posto_154,VNA_Posto_255,Media5PrimeirosDias_CRH,Media5PrimeirosDias_MPR,Media5PrimeirosDias_MPR+BQOemUSB,Media5PrimeirosDias_SFR,Media5PrimeirosDias_SRM,Media5PrimeirosDias_UQMD,Media5PrimeirosDias_USBA,Media5PrimeirosDias_UTMD,Media5SegundosDias_CRH,Media5SegundosDias_MPR,Media5SegundosDias_MPR+BQOemUSB,Media5SegundosDias_SFR,Media5SegundosDias_SRM,Media5SegundosDias_UQMD,Media5SegundosDias_USBA,Media5SegundosDias_UTMD,MediaRestante_CRH,MediaRestante_MPR,MediaRestante_MPR+BQOemUSB,MediaRestante_SFR,MediaRestante_SRM,MediaRestante_UQMD,MediaRestante_USBA,MediaRestante_UTMD,Open,High,Low,Close,Return,Output,alta,baixa
2021-03-29,alta,alta,alta,29,1,3,57.604,0.742,17.196,19.126,0.0,0.0,0.0,0.0,0.0,105.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.04,0.0,0.0,4.334,30.754,0.0,950.438,0.0,0.0,49.08,2.446,14.504,0.0,87.796,57.08,46.4,34.018,58.62,34.288,0.27,6.21,6.908,0.0,0.0,0.0,0.0,0.0,114.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.004,0.0,0.0,2.072,23.692,0.0,827.83,0.0,0.0,38.582,1.988,9.066,0.0,56.04,22.494,40.302,16.26,32.606,30.3125,0.24,5.5775,6.205,0.0,0.0,0.0,0.0,0.0,114.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.47,0.0,0.0,1.615,20.2925,0.0,753.4625,0.0,0.0,33.2925,1.81,7.07,0.0,42.9225,12.825,36.89,12.6775,28.875,94.517043,94.319688,107.728523,127.011869,56.466223,64.289754,462.624917,311.758085,541.449597,99.849415,465.075358,98.376378,43.949458,100.194625,478.135033,24.154674,52.922102,2421.524742,66.9649,4943.339055,4.642,51.6255,66.346741,72.050626,1201.169831,536.610041,149.499196,954.876582,2421.971456,74.156432,89.983465,29.301059,2423.515247,1034.171,75.735173,2433.964618,45.076111,48.153045,570.337246,680.934923,335.198674,39.787595,448.664801,86.601482,55.867481,90.4,74.6,0.0,93.9,35.6,68.2,80.3,39.9,32.5,40.2,50.0,89.0,96.38,51.63,3335.4,2419.2,2607.0,4274.2,3648.8,12.0,2283.0,271.8,4217.2,3375.0,2874.8,3970.2,2995.6,12.0,2324.8,298.6,1425.62,1905.84,2432.92,1297.18,984.2,29.12,1871.12,301.2,160.0,160.0,147.0,148.0,-7.0,0.0,1,0
2021-03-30,baixa,baixa,baixa,30,2,3,45.308,0.36,8.364,9.304,0.0,0.0,0.0,0.0,0.0,106.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.502,0.0,0.0,2.946,34.542,0.0,941.314,0.0,0.0,43.386,2.302,9.99,0.0,73.478,25.834,62.102,23.104,43.416,31.716,0.236,5.452,6.064,0.0,0.0,0.0,0.0,0.0,114.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.594,0.0,0.0,1.684,25.594,0.0,817.748,0.0,0.0,35.256,1.94,7.208,0.0,47.688,11.704,46.282,13.21,30.368,29.325,0.23,5.3025,5.8975,0.0,0.0,0.0,0.0,0.0,113.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.8625,0.0,0.0,1.4125,21.0575,0.0,732.415,0.0,0.0,31.115,1.7725,6.045,0.0,38.8675,7.91,39.6125,11.11,27.6375,84.065415,85.454017,106.825671,128.083072,59.820231,67.638437,447.027983,309.448736,535.519184,99.256311,459.855553,98.828013,45.424934,108.58546,459.462077,26.429722,55.166765,2472.417601,66.673242,4913.572096,4.214,51.26054,62.999519,71.988938,1223.548783,503.400858,135.79523,957.722395,2475.67628,72.119859,102.323483,29.109735,2462.007704,1004.151517,74.093198,2491.200211,42.335284,45.302254,578.607076,677.754026,328.684587,38.659494,452.756722,101.078187,74.670612,89.4,74.2,0.0,93.7,35.7,68.3,79.9,40.0,32.5,40.3,49.6,88.5,92.76,51.26,3643.6,2509.6,2671.0,4460.8,3726.2,12.0,2317.0,281.0,4142.6,3583.0,2990.0,3690.8,2721.0,12.0,2390.0,298.4,1364.74,1846.22,2392.72,1247.58,950.36,29.6,1829.52,301.34,152.666666,155.5,149.0,155.0,7.5,1.0,0,1
2021-03-31,alta,alta,alta,31,3,3,40.22,0.36,8.31,9.24,0.0,0.0,0.0,0.0,0.0,109.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.528,0.0,0.0,2.282,27.416,0.0,903.538,0.0,0.0,39.968,2.246,9.434,0.0,70.932,19.948,49.792,17.93,38.538,31.258,0.244,5.67,6.306,0.0,0.0,0.0,0.0,0.0,118.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.746,0.0,0.0,1.52,21.164,0.0,781.344,0.0,0.0,33.082,1.946,7.1,0.0,46.616,10.046,40.682,11.928,29.248,29.395,0.24,5.49,6.105,0.0,0.0,0.0,0.0,0.0,115.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.2525,0.0,0.0,1.3,17.9475,0.0,708.5675,0.0,0.0,29.345,1.815,6.135,0.0,38.67,7.33,36.565,10.215,26.49,66.460739,68.029996,86.814747,103.532822,59.926252,68.711044,449.361115,310.181495,534.074561,99.664607,458.745034,103.86074,47.37019,114.875944,447.379906,26.0835,61.881163,2481.055316,54.838595,4878.573702,4.17,51.09538,59.231,67.616367,1234.801571,472.120396,125.328278,976.532574,2487.861458,70.6222,94.895376,28.116907,2420.187395,972.141775,72.02684,2506.91523,39.809506,42.578134,584.553271,677.097584,317.70766,30.431978,441.823333,89.373458,59.42098,88.7,73.7,0.0,94.3,36.9,68.3,79.7,40.3,32.5,40.3,49.0,87.6,92.04,51.1,3908.2,2672.0,2707.0,4465.2,3634.0,12.0,2307.0,290.6,3997.8,3749.2,3128.6,3440.4,2502.0,12.0,2498.6,297.8,1326.06,1800.1,2362.04,1223.26,942.22,30.58,1812.24,324.48,152.0,152.5,144.0,147.5,-17.5,0.0,1,0
2021-04-01,alta,alta,alta,1,4,4,35.834,0.308,7.126,7.924,0.0,0.0,0.0,0.0,0.0,110.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.624,0.0,0.0,2.082,25.598,0.0,910.99,0.0,0.0,38.75,2.198,9.158,0.0,63.242,16.272,46.996,16.338,35.504,28.672,0.242,5.638,6.266,0.0,0.0,0.0,0.0,0.0,115.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.006,0.0,0.0,1.482,20.528,0.0,821.476,0.0,0.0,32.588,1.952,7.0,0.0,43.966,8.994,39.4,11.64,28.744,27.875,0.27,6.2825,6.985,0.0,0.0,0.0,0.0,0.0,110.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0225,0.0,0.0,1.2725,17.79,0.0,742.2225,0.0,0.0,29.0325,1.805,6.0225,0.0,37.4275,6.925,35.8825,10.0175,26.2975,56.997913,57.991535,71.745209,84.784246,56.763057,70.092946,477.733405,316.941252,539.085252,99.678007,463.493321,109.900859,49.280341,116.842229,464.037131,25.316981,64.466695,2506.597897,46.515268,4840.89739,4.084,52.33002,57.925444,71.628268,1240.854397,452.840292,118.698404,1000.769148,2512.07278,69.212504,76.553966,26.971759,2360.809444,932.171,70.283012,2530.330987,38.221457,40.605386,570.008368,665.671192,306.399343,26.356008,421.316413,70.460523,47.457622,89.9,73.3,0.0,95.2,38.2,68.5,80.0,40.3,32.5,40.5,48.7,86.9,93.0,52.33,4096.4,2891.2,2739.6,4369.8,3468.4,12.0,2289.6,300.2,3803.2,3865.8,3276.8,3228.0,2300.4,12.0,2636.8,297.4,1274.34,1740.24,2316.6,1184.64,920.88,30.7,1749.8,325.62,151.0,168.0,150.0,165.0,-14.900000000000006,0.0,1,0
2021-04-05,baixa,alta,baixa,5,1,4,29.744,0.248,5.742,6.382,0.0,0.0,0.0,0.0,0.0,122.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.818,0.0,0.0,1.694,24.846,0.0,790.112,0.0,0.0,33.702,1.934,7.302,0.0,42.98,9.442,39.922,13.308,32.026,27.518,0.264,6.128,6.814,0.0,0.0,0.0,0.0,0.0,116.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.5,0.0,0.0,1.46,20.638,0.0,693.808,0.0,0.0,29.544,1.758,6.152,0.0,36.908,7.348,36.756,11.44,29.418,26.2775,0.2475,5.66,6.295,0.0,0.0,0.0,0.0,0.0,107.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.95,0.0,0.0,1.2925,18.3075,0.0,615.5425,0.0,0.0,26.5675,1.5975,5.46,0.0,34.76,6.4075,35.115,10.1625,26.7525,44.173428,44.734272,52.517043,59.936483,44.267356,53.163053,448.565316,388.464116,622.320286,104.344207,540.038967,120.867598,54.231762,93.492224,501.379757,22.974659,51.674878,2514.776622,21.765714,4497.73139,3.332,64.46798,59.041185,149.938257,1202.924561,473.349206,112.312926,951.266924,2520.003783,67.93744,48.098733,22.117805,2167.556568,794.152375,72.616346,2538.150606,31.943284,33.906262,503.132008,573.946455,230.906069,12.369798,317.708626,45.856237,31.869456,92.7,73.6,0.0,97.3,40.6,68.8,80.9,40.7,32.7,40.7,48.2,85.6,87.67,64.47,3997.8,3749.2,3128.6,3440.4,2502.0,12.0,2498.6,297.8,2818.2,3805.2,3811.2,2071.4,1444.8,12.0,3241.2,296.4,1124.1,1521.04,2109.78,1099.06,867.04,33.7,1542.16,330.06,177.0,180.99,173.0,179.9,10.900000000000006,1.0,0,1
2021-04-06,alta,baixa,alta,6,2,4,29.46,0.252,5.868,6.524,0.0,0.0,0.0,0.0,0.0,119.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.676,0.0,0.0,1.532,23.08,0.0,804.732,0.0,0.0,31.522,1.858,7.064,0.0,40.604,8.04,38.488,12.016,31.574,27.994,0.274,6.348,7.058,0.0,0.0,0.0,0.0,0.0,110.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.926,0.0,0.0,1.34,19.654,0.0,750.76,0.0,0.0,27.394,1.682,6.032,0.0,35.1,6.322,35.582,10.518,29.082,26.5625,0.245,5.6975,6.3375,0.0,0.0,0.0,0.0,0.0,101.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.395,0.0,0.0,1.17,17.83,0.0,663.2875,0.0,0.0,24.3925,1.52,5.355,0.0,31.9325,5.3025,33.74,9.17,26.0975,44.086052,44.360548,50.715577,57.750503,44.352088,52.206042,430.651002,434.953879,661.783279,107.559704,578.892045,111.557358,54.404205,98.689369,491.172265,23.439522,51.862109,2540.686561,20.165543,4399.362846,3.272,65.90182,63.619889,163.564,1188.09763,482.010333,111.071726,936.825632,2546.234234,69.125999,45.467931,21.30057,2148.64984,768.161688,76.090111,2564.599923,31.201037,33.108832,485.075586,558.045487,217.037189,11.615406,293.171668,43.562325,32.004036,93.0,73.6,0.0,96.2,41.2,68.9,80.9,40.7,32.7,40.7,48.0,85.7,88.44,65.9,3803.2,3865.8,3276.8,3228.0,2300.4,12.0,2636.8,297.4,2538.0,3688.6,3920.6,1860.0,1334.6,12.0,3310.6,296.0,1096.48,1469.06,2046.88,1077.74,854.18,33.92,1483.66,331.16,180.0,185.0,164.1,169.0,-6.900000000000006,0.0,1,0
2021-04-07,alta,baixa,baixa,7,3,4,29.21,0.258,5.978,6.65,0.0,0.0,0.0,0.0,0.0,114.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.47,0.0,0.0,1.538,22.57,0.0,777.316,0.0,0.0,30.486,1.834,6.566,0.0,37.954,7.714,38.726,12.082,30.448,31.518,0.468,10.85,12.064,0.0,0.0,0.0,0.0,0.0,108.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.562,0.0,0.0,1.574,19.688,0.0,716.15,0.0,0.0,27.026,1.67,5.696,0.0,33.864,6.95,36.674,12.344,32.42,27.8625,0.27,6.2925,7.0,0.0,0.0,0.0,0.0,0.0,102.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.5825,0.0,0.0,1.2675,17.8725,0.0,640.265,0.0,0.0,24.2025,1.495,5.0475,0.0,30.585,5.495,34.81,9.935,26.4825,40.429465,40.878486,47.600189,54.204652,44.436819,52.19751,429.375103,420.942905,680.003894,111.172296,595.841212,103.322533,52.960454,108.743029,484.158465,22.71367,51.065212,2548.41174,19.778532,4321.347295,3.42,65.93506,64.073593,122.975592,1174.171688,489.109513,109.589711,918.814844,2555.498243,69.961463,43.901051,20.596233,2133.507,743.143063,79.795025,2575.340291,30.703827,32.508187,456.984227,533.390735,206.295887,11.511437,277.886551,42.21979,30.650589,92.7,73.4,0.0,95.9,41.2,68.7,82.0,40.7,32.6,40.8,47.7,85.7,88.0,65.94,3588.2,3931.0,3422.4,2982.6,2074.2,12.0,2792.4,297.0,2270.6,3535.2,4015.0,1771.0,1302.8,12.0,3315.0,295.8,1076.42,1427.76,1990.02,1055.62,841.34,34.12,1470.34,332.28,160.5,175.9,159.5,175.9,4.900000000000006,1.0,1,0
2021-04-08,alta,baixa,alta,8,4,4,31.132,0.258,5.976,6.646,0.0,0.0,0.0,0.0,0.0,127.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.232,0.0,0.0,1.458,21.304,0.0,736.782,0.0,0.0,28.946,1.838,6.56,0.0,36.538,7.026,39.284,11.448,29.342,31.752,0.37,8.63,9.596,0.0,0.0,0.0,0.0,0.0,110.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.91,0.0,0.0,1.49,18.482,0.0,661.728,0.0,0.0,26.568,1.698,5.754,0.0,32.332,5.982,37.216,11.708,29.012,29.3975,0.25,5.855,6.515,0.0,0.0,0.0,0.0,0.0,102.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.57,0.0,0.0,1.1775,16.675,0.0,588.1125,0.0,0.0,23.485,1.5075,5.115,0.0,29.2375,4.995,35.32,9.235,24.3,38.793044,39.142917,45.651869,52.472851,44.521551,52.292862,434.153387,374.16328,651.163774,117.181985,565.160696,98.212646,50.332359,117.179454,471.7119,24.053633,53.416488,2522.650728,19.444974,4259.671858,3.596,64.7675,58.115259,94.468256,1174.452312,489.032045,108.626793,907.712844,2532.449605,71.386767,42.75728,19.653032,2160.634593,728.161688,82.615679,2554.775993,29.51184,31.326949,422.764606,500.428598,196.434104,11.296152,265.766912,41.217763,30.581694,91.3,73.1,0.0,95.9,41.4,68.5,82.5,40.8,32.7,40.9,47.5,85.6,86.16,64.77,3354.4,3944.2,3560.4,2669.8,1822.0,12.0,2960.4,296.8,2058.0,3351.4,4089.4,1777.0,1318.4,12.0,3249.4,297.8,1082.18,1412.06,1950.78,1058.68,845.12,39.32,1438.5,333.16,161.0,183.0,161.0,171.0,-3.0,0.0,1,0
2021-04-09,alta,alta,alta,9,5,4,29.874,0.278,6.42,7.138,0.0,0.0,0.0,0.0,0.0,128.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.756,0.0,0.0,1.384,20.92,0.0,707.62,0.0,0.0,28.238,1.786,6.426,0.0,35.542,7.148,37.618,10.876,28.364,28.644,0.272,6.264,6.968,0.0,0.0,0.0,0.0,0.0,110.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.086,0.0,0.0,1.188,18.198,0.0,629.062,0.0,0.0,25.506,1.624,5.656,0.0,31.354,5.928,35.454,9.328,25.26,27.3225,0.26,6.025,6.6975,0.0,0.0,0.0,0.0,0.0,104.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.18,0.0,0.0,1.035,16.375,0.0,561.9725,0.0,0.0,22.62,1.45,5.0575,0.0,28.36,5.2075,33.9975,8.12,22.395,36.448684,36.843895,43.660622,50.663789,44.605883,52.530584,435.390841,341.597353,608.24244,121.195978,523.012742,95.48552,46.81667,116.451515,445.832869,26.327681,55.263244,2528.656579,16.381623,4179.041336,3.784,62.59914,57.883778,81.488896,1172.724122,478.201936,107.862211,907.246924,2535.826435,72.959009,41.587952,18.992538,2181.051062,714.161688,84.078309,2555.999281,28.123864,29.923759,389.881641,465.344096,189.628832,9.148841,254.043606,40.095897,29.841372,90.4,72.9,0.0,95.4,41.2,68.3,82.4,40.8,32.8,41.0,47.2,86.5,85.96,62.6,3097.0,3887.6,3690.4,2356.4,1606.4,12.0,3120.4,296.6,1918.0,3157.2,4138.0,1848.6,1359.4,12.0,3128.0,300.2,1063.92,1380.92,1888.78,1036.28,832.5,40.5,1400.78,336.02,155.0,183.0,155.0,174.0,-9.5,0.0,1,0
2021-04-12,alta,baixa,alta,12,1,4,26.49,0.26,6.092,6.774,0.0,0.0,0.0,0.0,0.0,117.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.842,0.0,0.0,1.23,17.926,0.0,620.888,0.0,0.0,25.638,1.666,6.086,0.0,32.182,7.03,36.196,9.648,25.99,25.472,0.276,6.42,7.136,0.0,0.0,0.0,0.0,0.0,104.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.248,0.0,0.0,1.08,16.112,0.0,540.05,0.0,0.0,23.002,1.508,5.666,0.0,29.418,6.634,34.892,8.484,23.096,23.97,0.25,5.795,6.4475,0.0,0.0,0.0,0.0,0.0,102.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.4225,0.0,0.0,0.94,14.5525,0.0,494.2125,0.0,0.0,20.5,1.335,4.9125,0.0,26.95,5.7575,33.505,7.3725,20.25,43.582198,43.634411,48.803579,55.523854,44.656058,52.409928,404.233197,297.947877,539.065924,123.072889,459.663856,86.241967,37.136293,97.006104,349.417205,22.984359,52.329386,2584.338169,13.353288,3706.490839,10.942,52.48944,56.264407,75.012725,1229.367746,425.64453,97.202567,1006.08425,2589.79562,75.335842,38.158626,17.616695,2391.32016,652.171,86.30637,2608.148474,24.332395,26.01448,321.249297,382.227034,169.940235,7.672199,224.939587,36.807821,26.896667,89.2,72.5,0.0,96.5,42.9,67.8,81.6,40.9,32.9,41.2,46.6,88.2,85.02,52.49,2270.6,3535.2,4015.0,1771.0,1302.8,12.0,3315.0,295.8,1901.8,2454.0,4062.2,2088.4,1442.4,17.8,2722.2,307.4,1010.92,1290.3,1710.7,978.92,803.66,36.86,1269.54,341.6,180.0,185.0,178.5,183.5,-20.44999999999999,0.0,1,0
